id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,game_duration,rating_difference,total_rating,processed_date
7TOJ38K7,true,1.45219E12,1.45219E12,77,resign,white,5+8,aqwert,2309,cryptic999,2091,c3 d5 d4 e6 Nf3 Nf6 Bf4 Bd6 e3 Bxf4 exf4 O-O Nbd2 b6 Bd3 Ba6 Bxa6 Nxa6 O-O c5 Ne5 Rc8 Qa4 Nc7 Qxa7 Nb5 Qa4 Nd6 Rfe1 Qc7 dxc5 bxc5 Rac1 Rb8 Qc2 c4 b4 Nfe4 Nxe4 Nxe4 a4 Ra8 a5 f6 Nf3 Qxf4 Nd4 Qd6 f3 Ng5 h4 e5 Nf5 Nxf3+ gxf3 Qd7 Rcd1 Kh8 Ne3 Qh3 Qg2 Qxh4 Nf5 Qg5 Qxg5 fxg5 Rxe5 g6 Ne3 Rxf3 Nxd5 Rd8 a6 g4 a7 h5 Ra1,A00,Saragossa Opening,1,0,218,4400,2025-01-31
LtSXNdvA,true,1.45218E12,1.45218E12,102,mate,black,5+5,poor_yorick,2075,aqwert,2303,d4 d5 c4 e6 Nf3 Nc6 g3 Nf6 Bg2 dxc4 Qc2 Nxd4 Nxd4 Qxd4 O-O Qc5 Nd2 Nd5 Ne4 Qb5 Nc3 Nxc3 Qxc3 f6 b3 cxb3 Rb1 Bd6 Rxb3 Qa6 Ba3 O-O Bxd6 cxd6 Qd2 Rd8 Rc1 d5 e4 Qd6 exd5 b6 Rbc3 Bb7 Rc7 Bxd5 Bxd5 exd5 R1c6 Qe5 Rc1 Qf5 Qc2 Qxc2 R1xc2 a5 R2c6 Rab8 Re6 Rdc8 Rxc8+ Rxc8 Rxb6 Rc2 Rb5 Rxa2 Rxd5 Kf7 Rd7+ Kg6 Kg2 a4 Rd4 Kf5 Rf4+ Ke5 Rf3 a3 Re3+ Kd4 Re1 Rb2 Kf1 a2 h4 Rb1 Rxb1 axb1=Q+ Kg2 Qe4+ Kg1 Kd3 Kh2 Ke2 f3 Qxf3 Kh3 Kf2 Kh2 Qxg3+ Kh1 Qg2#,D30,Queen's Gambit Declined,4,0,228,4378,2025-01-31
q6Qmlg5t,false,1.4521E12,1.45211E12,87,mate,white,14+10,aqwert,2303,aynaz22,1286,e4 b6 Nf3 Ba6 Bxa6 Nxa6 Qe2 Nc5 d4 Ne6 d5 Nc5 O-O g6 Nc3 Nf6 b4 Nb7 e5 Ng4 Qc4 h5 h3 Nh6 Nb5 c6 dxc6 dxc6 Qxc6+ Qd7 Nc7+ Kd8 Qxd7+ Kxd7 Nxa8 Nf5 Rd1+ Kc8 Bb2 h4 e6 fxe6 Bxh8 e5 Bxe5 Bg7 Bxg7 Nxg7 Ne5 g5 Rd7 Kb8 Rxe7 Nf5 Nc6+ Kxa8 Re8+ Nd8 Rxd8+ Kb7 b5 a6 Rb8+ Kc7 a4 axb5 axb5 Kd6 Rd1+ Kc5 Rf8 Kxb5 Na7+ Kc5 Rxf5+ Kb4 Rb1+ Kc3 Rxg5 Kxc2 Ra1 Kd2 Ra3 Ke2 Rd5 b5 Re3#,B00,Owen Defense,2,10000000,1017,3589,2025-01-31
gqLfc59H,true,1.45177E12,1.45177E12,130,resign,black,5+8,supercroc,2130,aqwert,2296,e4 e5 Nf3 Nc6 Bb5 Bc5 O-O Nf6 d3 d6 c3 O-O h3 a6 Ba4 b5 Bc2 Bb7 d4 Bb6 Bg5 exd4 cxd4 h6 Bh4 g5 Bg3 Nb4 Re1 Re8 d5 c6 dxc6 Bxc6 Nc3 Nxc2 Qxc2 Rc8 Qd3 Ba5 Nd4 Bxc3 Nxc6 Rxc6 bxc3 d5 exd5 Rxe1+ Rxe1 Qxd5 Qe2 Re6 Be5 Nd7 f4 gxf4 Qg4+ Rg6 Rd1 Qxe5 Qxd7 f3 Rd2 Qe1+ Kh2 Qg3+ Kh1 fxg2+ Kg1 Qe3+ Rf2 Qe1+ Kh2 Qxf2 Qe8+ Kh7 Qxf7+ Rg7 Qxf2 g1=Q+ Qxg1 Rxg1 Kxg1 Kg6 Kf2 Kf5 Kf3 a5 Ke3 Ke5 h4 a4 a3 Kf5 Kd4 h5 Kc5 Kg4 Kxb5 Kxh4 c4 Kg5 c5 h4 c6 h3 c7 h2 c8=Q h1=Q Qc5+ Kg4 Kxa4 Qa8+ Kb3 Qf3+ Kb4 Qb7+ Kc4 Qf7+ Qd5 Qc7+ Kd3 Qg3+ Ke4 Qf4+ Kd3 Qg3+ Ke4 Qf4+,C65,Ruy Lopez: Berlin Defense |  Beverwijk Variation,8,0,166,4426,2025-01-31
l6lJNkra,true,1.45176E12,1.45176E12,140,resign,black,12+3,djamekauber,2293,aqwert,2282,e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 Bc5 O-O d6 d4 exd4 Nxd4 Bd7 Nf5 O-O Bg5 Bxf5 exf5 h6 Bh4 Nd4 Bd3 c6 Ne4 g5 fxg6 fxg6 Nxf6+ Rxf6 Bxg6 Ne6 Qh5 Qf8 Bxf6 Qxf6 c3 Nf4 Qf3 Rf8 Bc2 Qg7 Rae1 Kh8 a4 d5 a5 d4 Re4 Bd6 cxd4 a6 Rfe1 Qf7 Kh1 Bb4 Ra1 Nd5 Qh3 Bd2 Re2 Bg5 Bb3 Nf4 Qf3 Qg7 Re4 Nd5 Qe2 Nf4 Qf3 Nd5 Qg3 Qf6 Rf1 Bd2 Bxd5 cxd5 Rg4 Bf4 Qa3 Qf5 Qe7 Bg5 Qe5+ Kh7 h3 Qd7 Qe2 Rf7 f4 Bd8 b4 Be7 b5 axb5 Qd3+ Qf5 Qxb5 h5 Rg3 Bh4 Re3 Bf6 Qb2 h4 Rff3 Kh6 Qb6 Kg7 Re8 Qd7 Re6 Qd8 Qc5 Rc7 Qb4 Qd7 Rb6 Qf7 Qb2 Qe7 Rf1 Qf7 f5 Qe7 Rb1 Kh6 Qb3 Rc6 Rxb7 Qd8 Qxd5 Qxd5 R7b6 Qxf5 Rxc6 Qxb1+ Kh2 Kg5,C48,Four Knights Game: Spanish Variation |  Classical Variation,8,0,11,4575,2025-01-31
ZSxiJtyU,false,1.45149E12,1.45149E12,90,mate,black,13+14,aynaz22,1371,aqwert,2282,g3 e5 Bh3 b6 f4 Bb7 f5 Bxh1 e3 Nf6 g4 d5 g5 Ne4 d3 Nxg5 a4 Qf6 Na3 Nxh3 Nxh3 Qxf5 Nf4 exf4 exf4 Qh3 Qe2+ Be7 f5 Nc6 Bg5 f6 Bf4 Nd4 Qe3 Nxf5 Qxh3 g6 Bxc7 Bxa3 bxa3 O-O c3 Rfe8+ Kd1 Ne3+ Kd2 Bg2 Qxe3 Rxe3 Kxe3 Rc8 Bd6 Rxc3 Rg1 Be4 Rg4 Rxd3+ Ke2 Rb3 Be7 Bf3+ Kf1 Bxg4 Bxf6 Rxa3 Be7 Rxa4 Bd8 d4 Bf6 d3 Ke1 Re4+ Kf1 Rf4+ Kg2 Rxf6 h3 d2 hxg4 d1=Q g5 Qf1+ Kg3 Rf2 Kg4 Qg2+ Kh4 Rf4#,A00,Hungarian Opening,1,0,911,3653,2025-01-31
AaDW8c7E,true,1.45142E12,1.45142E12,131,mate,white,10+0,aqwert,2273,bonamana,2138,c3 d5 d4 Nf6 Nf3 Bf5 h3 e6 g4 Bg6 Ne5 Nbd7 Nxg6 hxg6 Bg2 Bd6 Qb3 Rb8 c4 c6 Nc3 a6 Bg5 Qc7 cxd5 exd5 Rc1 Qb6 Qxb6 Nxb6 b3 O-O O-O Rfe8 Bf3 Nbd7 Rfd1 Nf8 Rc2 Ne6 Bc1 Bf4 e3 Bd6 h4 Kh7 g5 Ng8 e4 dxe4 Nxe4 Bf4 d5 cxd5 Bxf4 Nxf4 Nd6 Re7 Rd4 Ne6 Rxd5 Rd7 Nc4 Rxd5 Bxd5 b5 Ne5 Ne7 Bxe6 fxe6 Rc7 Nf5 Ra7 Rb6 Nd7 Rd6 Nc5 Nxh4 Ne4 Rd1+ Kh2 Kg8 Rxa6 e5 Kh3 Rh1+ Kg4 Kf7 Nd6+ Ke6 Nxb5+ Kd5 Nc3+ Kd4 Ne2+ Kd3 Ng3 Rh2 Rd6+ Kc3 Ne4+ Kb4 a4 Nf5 Rxg6 Nd4 Rxg7 Nxb3 Rb7+ Kxa4 g6 Rg2+ Ng3 Rxf2 g7 Rf4+ Kh3 Nc5 Ra7+ Kb5 g8=Q Kb6 Qb8+ Kc6 Rc7+ Kd5 Qb5 Rc4 Rd7+ Ke6 Qc6#,A00,Saragossa Opening,1,0,135,4411,2025-01-31
uaXc1OTZ,true,1.45142E12,1.45142E12,63,mate,white,8+5,aqwert,2267,fluefiske,2022,c3 Nf6 d4 e6 Bf4 Nh5 Be3 Be7 Nf3 b6 g4 Nf6 g5 Nd5 Bc1 Bd6 e4 Bb7 exd5 Bxd5 c4 Be4 Nc3 Bg6 Bg2 c6 Qe2 O-O Nh4 Bf5 O-O Qc7 f4 f6 Nxf5 exf5 gxf6 Rxf6 Nd5 cxd5 Bxd5+ Kf8 Bxa8 Nc6 Bxc6 Qxc6 d5 Qc7 Re1 g5 Qe8+ Kg7 b3 gxf4 Bb2 Qc5+ Kh1 Qf2 Bxf6+ Kh6 Rg1 f3 Bg7#,A00,Saragossa Opening,1,0,245,4289,2025-01-31
y6o8j8d0,true,1.45142E12,1.45142E12,70,resign,black,12+1,yalda,1433,aqwert,2267,e4 d5 Bd3 dxe4 Bxe4 Nf6 Nc3 Qd6 d3 Nc6 Nf3 Qe6 O-O Nxe4 Nxe4 Qd5 Re1 Bg4 Nc3 Qd8 h3 Bxf3 Qxf3 e6 Bf4 Nd4 Qd1 Bd6 Bxd6 cxd6 Ne4 Rc8 c3 Nf5 Qa4+ Rc6 Qxa7 O-O Qxb7 Rc7 Qb3 d5 Nd2 Qg5 Nf3 Qf6 c4 dxc4 dxc4 Rfc8 Rac1 Nd6 Ne5 Qe7 Qd3 f6 Ng4 Nxc4 Nxf6+ Qxf6 b3 Ne5 Qa6 Rxc1 Rxc1 Rxc1+ Kh2 Qf4+ g3 Nf3+,B01,Scandinavian Defense,2,0,834,3700,2025-01-31
QcM8sSGl,false,1.45141E12,1.45141E12,58,mate,black,5+8,aynaz22,1371,aqwert,2267,f3 e5 g4 d5 Bh3 e4 g5 Bxh3 Nxh3 exf3 exf3 Qe7+ Qe2 Nc6 b3 Nd4 Qe3 Nxc2+ Ke2 Nxe3 dxe3 Qe5 f4 Qxa1 Nd2 Qxa2 f5 O-O-O Rf1 d4 exd4 Rxd4 g6 hxg6 Ng5 Rxh2+ Rf2 Qa6+ Nc4 Rxf2+ Kxf2 gxf5 Nxf7 Qa2+ Bd2 Qxb3 Nfd6+ cxd6 Nxd6+ Bxd6 Be3 Bg3+ Kxg3 Qxe3+ Kg2 Rd2+ Kf1 Qf2#,A00,Gedult's Opening,1,0,896,3638,2025-01-31
rxfAX58s,true,1.45141E12,1.45141E12,122,mate,black,5+5,farzaneh70,1540,aqwert,2266,d4 d5 c3 Nc6 b3 a6 a3 e6 e3 Nf6 f3 e5 Bd3 e4 fxe4 Nxe4 c4 Qf6 Nf3 Qh4+ Nxh4 Be7 g3 Nf6 c5 O-O Bc2 Bg4 Qd3 g6 Bd2 b6 b4 a5 b5 Nd8 c6 Bh3 Nc3 Ne6 a4 Ng5 O-O-O Rad8 Ne2 Nge4 Be1 Rfe8 Nf4 Bg4 Ne2 g5 Ng2 Bf3 Rg1 Bf8 Kb2 Nd6 Bd2 Nc4+ Ka2 Be4 Qc3 Bb4 Qb3 Nxd2 Rxd2 Bxd2 Bxe4 Nxe4 Ne1 Bb4 Nf3 Re6 Ne5 Rf6 h4 Rf2 Qc2 Rxe2 Qxe2 Nc3+ Ka1 Nxe2 Rf1 Bd6 Nxf7 Nxg3 Nh6+ Kg7 Nf5+ Nxf5 Rxf5 gxh4 Rxd5 Kg6 Kb1 h3 Rxd6+ Rxd6 d5 Rxd5 e4 Re5 Kc2 Rxe4 Kd3 Kf5 Kd2 h2 Kd3 h1=R Kd2 Rh3 Kc2 Rxa4 Kb2 Rg4 Kc2 Rg2+ Kd1 Rh1#,D00,Queen's Pawn Game,2,0,726,3806,2025-01-31
HVz8lO9j,true,1.45134E12,1.45134E12,80,mate,black,10+0,mosi64,1301,aqwert,2266,e4 d5 Nc3 d4 Nd5 e6 Nf4 Qf6 d3 Bb4+ Bd2 Bxd2+ Qxd2 Nc6 c4 e5 Nd5 Qd6 Nf3 Nge7 Nh4 Nxd5 cxd5 Ne7 Nf5 Nxf5 exf5 O-O g4 Qxd5 Rg1 f6 h4 e4 Bg2 Qe5 h5 exd3+ Kd1 h6 Qxd3 Re8 Kd2 Qf4+ Kc2 Qxf2+ Qd2 Re2 Rad1 Rxd2+ Rxd2 Qxg1 Bd5+ Kh7 Rg2 Qe3 g5 hxg5 h6 gxh6 Bc4 Bxf5+ Kd1 Qf3+ Re2 Bg4 Kd2 d3 Bxd3+ f5 Re7+ Kg6 Rxc7 Qf4+ Kc3 Qxc7+ Kd4 Rd8+ Ke3 Qf4#,B01,Scandinavian Defense,2,0,965,3567,2025-01-31
jS9QG2EC,false,1.45133E12,1.45133E12,34,outoftime,black,5+8,aqwert,2277,aynaz22,1371,e4 d6 d4 g6 Qf3 Bh6 Bc4 e6 Bxh6 Nxh6 Ne2 d5 exd5 b5 Bxb5+ c6 dxc6 a6 c7+ Nd7 cxd8=Q+ Kxd8 Qxa8 axb5 Qa5+ Nb6 Qxb6+ Ke8 Qc6+ Bd7 Qc5 Ng4 a4 bxa4,B07,Pirc Defense #5,3,0,906,3648,2025-01-31
pwKUZLjK,true,1.45133E12,1.45133E12,151,outoftime,white,10+0,gmjeff,2312,aqwert,2277,d4 d5 Nf3 Nf6 c4 Bg4 Ne5 e6 Bg5 Bf5 Nc3 dxc4 e4 h6 Bh4 Bh7 Bxc4 Be7 O-O O-O Bxf6 Bxf6 f4 Bxe5 fxe5 Nc6 d5 Nxe5 Bb3 Qh4 dxe6 fxe6 Bxe6+ Kh8 Qd5 Qg5 Kh1 c6 Qc5 Rf6 Bf5 Ng4 Qg1 Bxf5 exf5 Ne3 Ne4 Qxg2+ Qxg2 Nxg2 Nxf6 Ne3 Rf3 Nc2 Rc1 Nd4 Rd3 Nxf5 Rf1 gxf6 Rxf5 Kg7 Rd7+ Kg6 Rf2 Rb8 Kg2 a5 Rd6 Rf8 h4 h5 Kg3 Rf7 a4 b5 Rxc6 bxa4 Rf4 Kg7 Rxa4 Rb7 Rc2 Rb5 Kf3 Kg6 Ke3 Re5+ Re4 Rf5 Kd4 Rb5 Kc4 Rf5 Kb3 Rd5 Ka4 Kf5 Rec4 Ke6 R2c3 f5 Rb3 Rd8 Rb5 Rd1 Rc6+ Kd7 Rf6 Ra1+ Kb3 a4+ Kb4 Kc8 Re5 Ra2 Kc3 Kd7 Rfxf5 Kd6 Rd5+ Ke6 Rc5 Ra1 Rfe5+ Kd6 Red5+ Ke6 b3 Rc1+ Kb4 axb3 Re5+ Kf6 Rxc1 Kxe5 Kxb3 Kf4 Rc4+ Kg3 Kb4 Kf3 Kc5 Kg3 Ra4 Kf3 Kd5 Kg3 Ke5 Kf3 Kf5,D02,Queen's Pawn Game: Symmetrical Variation,4,0,35,4589,2025-01-31
Od87fUfS,true,1.45131E12,1.45131E12,58,resign,black,5+5,itsmagic,2201,aqwert,2266,e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Nxd4 Bd7 Nc3 g6 Be3 Bg7 Qd2 Nge7 O-O-O O-O f3 Nxd4 Bxd4 Bxb5 Nxb5 f6 Nc3 Nc6 Be3 f5 h4 fxe4 Nxe4 Qe7 h5 Qe5 c3 gxh5 Qd5+ Qxd5 Rxd5 Ne5 Rxh5 Rae8 Rd1 Nxf3 gxf3 Rxf3 Bd4 Rxe4 Rg1 Rf7 Rhg5 Ree7 c4 Kf8 Kc2 Re2+ Kd3 Bxd4,C62,Ruy Lopez: Steinitz Defense,6,0,65,4467,2025-01-31
qxzijpRi,true,1.45131E12,1.45131E12,47,resign,white,15+0,aqwert,2258,filov,2123,c3 Nf6 h3 e5 d4 exd4 cxd4 d5 Nc3 c6 Nf3 Bd6 e3 Bf5 Bd3 Ne4 Qc2 Qe7 Nd2 Ng3 Bxf5 Nxh1 Nxd5 cxd5 Qc8+ Qd8 Qxb7 O-O Qxa8 Qf6 Qxd5 Rd8 Qf3 Re8 Ne4 Bb4+ Kf1 Qa6+ Kg1 g6 Bg4 f5 Bxf5 gxf5 Qxf5 Nxf2 Nf6+,A00,Saragossa Opening,1,0,135,4381,2025-01-31
fodNBvuE,true,1.45124E12,1.45124E12,51,mate,white,10+2,aqwert,2250,kirklar,2119,a3 d5 c3 e5 d4 e4 e3 f5 c4 c6 Nc3 Nf6 Qb3 Be7 Nh3 b6 cxd5 Nxd5 Nxd5 cxd5 Nf4 Bb7 Ne6 Qd7 Nxg7+ Kf7 Nh5 Nc6 Nf4 Na5 Qd1 Bc6 Qh5+ Kg7 g4 Nb3 gxf5 Rhg8 Rg1+ Kh8 Ng6+ Rxg6 fxg6 Bh4 Qxh4 Nxa1 Qf6+ Kg8 gxh7+ Kxh7 Qh4#,A00,Anderssen Opening,1,0,131,4369,2025-01-31
29eBIsj8,true,1.45124E12,1.45124E12,74,resign,black,10+2,kirklar,2126,aqwert,2240,d4 Nf6 Nf3 d5 Bg5 h6 Bxf6 exf6 e3 Be6 Bd3 Bd6 Nbd2 O-O O-O Nd7 c4 dxc4 Bxc4 Bxc4 Nxc4 Be7 Qb3 Nb6 Nxb6 axb6 Rac1 Qd6 a3 Qd7 Qc4 Bd6 e4 b5 Qe2 Rfe8 Qc2 Bf4 Rcd1 Bd6 e5 Be7 d5 fxe5 Nxe5 Qd6 Qf5 Bf6 Nd3 Rad8 Rfe1 Rxe1+ Rxe1 g6 Qe4 Qxd5 Qxd5 Rxd5 Nb4 Rd2 Re8+ Kg7 g3 Rxb2 Rc8 Be5 Nd3 Rb1+ Kg2 Bd6 Rb8 Rb3 Ne1 b6,D03,Queen's Pawn Game: Torre Attack,5,0,114,4366,2025-01-31
eQxNcfmC,true,1.45116E12,1.45116E12,69,draw,draw,9+1,kasrraiix,2235,aqwert,2258,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5 Nxf7 Kxf7 Qf3+ Ke6 Nc3 Nd4 Bxd5+ Kd7 Qe4 c6 Bb3 Qf6 f4 exf4 d3 g5 O-O Bc5 Kh1 Nxb3 axb3 Kc7 Qc4 Qd4 Qf7+ Bd7 Ra4 Qd6 Ne4 Qe5 Nxg5 Be3 Rd4 Rad8 Bxe3 fxe3 Qf4 Qxf4 Rdxf4 e2 Re1 Rde8 Ne4 Rhf8 Rxf8 Rxf8 Kg1 Bg4 h3 Rf1+ Rxf1 exf1=Q+ Kxf1 Bd1 c3 Bxb3 Ke2 h5 Ke3,C57,Italian Game: Two Knights Defense |  Fried Liver Attack,11,0,23,4493,2025-01-31
80gj0Kgz,true,1.45115E12,1.45116E12,61,resign,white,15+15,aqwert,2246,setne007,2204,a3 g6 b4 Bg7 Nc3 d5 d4 Nf6 e3 O-O Nf3 Nbd7 Bd3 b6 O-O Bb7 Bb2 c5 h3 Rc8 bxc5 bxc5 Nb5 Qa5 dxc5 Nxc5 Rb1 Na4 Bd4 a6 Nd6 exd6 Rxb7 Nc5 Rb1 Nfe4 Bxe4 dxe4 Bxg7 Kxg7 Nd4 Qxa3 Ra1 Qc3 Qg4 f5 Qf4 Rf6 h4 h5 Rab1 a5 Rb6 Rd8 Rfb1 a4 Rc6 Rd7 Rc8 a3 Rh8,A00,Anderssen Opening,1,10000000,42,4450,2025-01-31
oNgXtN90,false,1.45079E12,1.45079E12,38,mate,black,5+5,micahtherock,1351,plus16,1378,e4 e5 Nf3 Nc6 Nc3 Nf6 Be2 Bc5 h4 d6 O-O Bg4 Nb5 Nxe4 d3 Nf6 Nxc7+ Qxc7 Ng5 Bxe2 Qxe2 h6 Ne4 Nxe4 dxe4 O-O c4 Nd4 Qd2 Qd7 a3 Qg4 b4 Nf3+ Kh1 Nxd2 f3 Qxh4#,C46,Four Knights Game,6,0,27,2729,2025-01-31
bVnfKFTJ,false,1.45056E12,1.45056E12,38,mate,black,10+2,micahtherock,1351,annie94,1360,e4 e5 Nf3 Nc6 Nc3 Bc5 Nd5 d6 Be2 Nge7 O-O O-O h4 Be6 Ng5 Bxd5 exd5 Nxd5 Bh5 f6 Nf7 Rxf7 Bxf7+ Kxf7 Qh5+ Kg8 c4 Nf4 Qe2 Nxe2+ Kh2 d5 cxd5 Qxd5 Re1 Nf4 g3 Qg2#,C46,Three Knights Opening,5,0,9,2711,2025-01-31
1LT9FLVw,false,1.45056E12,1.45056E12,56,resign,black,15+8,elcrackdemauricio,1060,micahtherock,1351,e4 e5 Nf3 Nf6 g4 Be7 Nxe5 h5 g5 Nxe4 d3 Nxf2 Kxf2 O-O Qxh5 d6 g6 dxe5 Nc3 Bc5+ Be3 Bxe3+ Kxe3 Qd4+ Kd2 Qf4+ Ke2 Qh6 gxf7+ Rxf7 Qxe5 Bg4+ Ke1 Nc6 h3 Nxe5 hxg4 Qxh1 d4 Qxf1+ Kd2 Qxa1 dxe5 Rf2+ Ne2 Rd8+ Ke3 Rf7 e6 Re7 Nf4 g5 Ng6 Rxe6+ Kf3 Rxg6,C42,Petrov's Defense,4,0,291,2411,2025-01-31
1nvnSEVC,true,1.50356E12,1.50356E12,104,outoftime,black,8+0,jeffersondarcy1,1519,harenko,1444,e4 Nc6 Nf3 d6 d4 d5 e5 Bg4 Be3 e6 Nc3 Bb4 Be2 Bf5 O-O f6 a3 Be7 Nh4 Bg6 f4 f5 Nxg6 hxg6 Bf3 Nh6 Ne2 g5 fxg5 Bxg5 Bh5+ Nf7 Bxf7+ Kxf7 Bxg5 Qxg5 Nf4 Rh6 Qd3 Rah8 Qg3 Qxg3 hxg3 Rh1+ Kf2 R1h6 c3 Na5 Nd3 Nb3 Rad1 g5 Nc1 Na5 Nd3 Nb3 Nc1 Na5 Nd3 Nc4 Kg1 Rh1+ Kf2 R1h5 Kg1 g4 Kf2 f4 Nxf4 Rf5 Kg1 Ne3 Nd3 Nxf1 Rxf1 Rxf1+ Kxf1 Rf8 Nf4 Kg7 Ke2 Kh6 Nxe6 Rc8 Ke3 Kh5 Kf4 c6 Nc5 Rf8+ Ke3 b6 Ne6 Rf7 Nf4+ Kg5 Ne6+ Kh6 Nf4 c5 Ne6 Rf1 Nxc5 bxc5,B00,Nimzowitsch Defense: Williams Variation,4,0,75,2963,2025-01-31
Q0DkNpNt,true,1.50182E12,1.50182E12,55,resign,white,8+0,jeffersondarcy1,1508,sgbarrys,1511,e4 e6 d4 Ne7 c4 d5 e5 dxc4 Nc3 b5 Nxb5 Ba6 Nc3 Nf5 Nf3 Bb4 Bd2 Nc6 a3 Bxc3 Bxc3 Ncxd4 Nxd4 Nxd4 Bxd4 O-O Qa4 Qxd4 Qxa6 Qxe5+ Be2 Qxb2 Rd1 Qc3+ Kf1 Rad8 g3 Rxd1+ Bxd1 Qd3+ Kg2 Qd5+ Bf3 Qd6 Qxa7 c3 Rc1 Qd2 Qe3 Rd8 Qxc3 Qxc3 Rxc3 Rd3 Rxd3,C00,French Defense: Normal Variation,3,0,3,3019,2025-01-31
2FzXNILw,true,1.50182E12,1.50182E12,69,resign,white,12+0,jspi,1568,jeffersondarcy1,1517,e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 a6 Bc4 d6 Qh5 e6 Bg5 Be7 Bxe7 Qxe7 Nf3 Nf6 Qg5 O-O e5 dxe5 Nxe5 Nxe5 Qxe5 Qb4+ Qc3 Qb6 Nd2 Bd7 O-O-O Rfd8 g4 Qxf2 g5 Nd5 Bxd5 exd5 h4 Qf4 h5 Qxg5 Rhg1 Qh6 Kb1 Rac8 Qd4 Bf5 Rc1 Rc6 Nf3 Be4 Ne5 Qf6 Rcf1 Bxc2+ Ka1 Bf5 Nxc6 Qxc6 Rxf5 f6 Rxf6 Qc2 Rf8+ Kxf8 Qxg7+ Ke8 Re1+,B21,Sicilian Defense: Smith-Morra Gambit #2,3,0,51,3085,2025-01-31
SqXIWGwD,true,1.50174E12,1.50174E12,41,resign,white,15+5,acpok,1594,jeffersondarcy1,1526,d4 Nf6 c4 d5 Nc3 c6 e3 e6 Qb3 Be7 cxd5 exd5 Bd3 O-O Nge2 Nbd7 e4 Qc7 e5 Ne8 f4 g6 O-O Ng7 Ng3 Bh4 Nce2 Qd8 f5 b6 fxg6 hxg6 Bh6 Kh7 Bd2 Bxg3 Nxg3 Qh4 Rf4 Qe7 Re1,D06,Queen's Gambit Refused: Marshall Defense,4,0,68,3120,2025-01-31
fTkMvWEa,true,1.50169E12,1.50169E12,63,resign,white,5+5,plaxico,1609,jeffersondarcy1,1534,e4 c5 Nc3 a6 a3 d6 Bc4 Nf6 d3 e6 Nge2 Nc6 O-O b5 Ba2 Bb7 Be3 Be7 f4 O-O f5 Bc8 fxe6 Bxe6 Nd5 Ng4 Bd2 Bxd5 Bxd5 Rc8 Nc3 Nge5 Qh5 Bf6 Ba2 Nd4 Rac1 g6 Qd1 Bg7 Nd5 Qh4 Rf4 Qd8 Qf1 Qd7 Qf2 Rb8 c3 Ne6 Rh4 c4 d4 Nc6 Ne3 Ng5 Nd5 Nxe4 Rxe4 Nxd4 Rxd4 Qg4 Rxg4,B23,Sicilian Defense: Closed Variation,3,0,75,3143,2025-01-31
AsOsZWpi,true,1.50168E12,1.50169E12,68,resign,white,5+8,jeffersondarcy1,1526,kcfitzz,1445,e4 e5 Nf3 Nf6 Nc3 Nc6 Bb5 d5 exd5 Bd6 O-O O-O Re1 Nd4 Nxd4 exd4 Ne4 a6 Ba4 b5 Bb3 Nxe4 Rxe4 Bc5 c3 d3 Qf3 Qg5 Qxd3 Bf5 Qf3 Bxe4 Qxe4 Rae8 d4 Rxe4 Bxg5 Bd6 g3 h6 Be3 f5 Bc2 Rg4 Bd1 Rg6 Bh5 Rgf6 f4 g5 Rf1 Re8 Bxe8 gxf4 Bxf4 Bxf4 Rxf4 Rf8 Bc6 Rf6 Kg2 Kg7 Kf3 h5 h4 Kh6 Ke3 Rf8,C48,Four Knights Game: Spanish Variation,7,10000000,81,2971,2025-01-31
